Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome03_Phase0	3697478	3697479	Assemblytics_b_5018	135	+	Insertion	0	135	000792F_001	+	between_alignments	68826	68961
Chromosome03_Phase0	3735821	3735827	Assemblytics_b_5022	481	+	Insertion	-6	475	000792F_001	+	between_alignments	118810	119285
Chromosome04_Phase0	22087685	22097451	Assemblytics_b_5025	9766	+	Deletion	9766	0	000794F_006	+	between_alignments	36087	36087
Chromosome04_Phase0	22101585	22103036	Assemblytics_b_5026	755	+	Repeat_expansion	1451	2206	000794F_006	+	between_alignments	40218	42424
Chromosome04_Phase0	22106049	22111122	Assemblytics_b_5027	446	+	Repeat_contraction	5073	4627	000794F_006	+	between_alignments	45451	50078
Chromosome04_Phase0	22115736	22117511	Assemblytics_b_5031	4673	+	Repeat_expansion	1775	6448	000794F_006	+	between_alignments	68771	75219
Chromosome04_Phase0	22119947	22137723	Assemblytics_b_5032	9092	+	Repeat_contraction	17776	8684	000794F_006	+	between_alignments	77658	86342
Scaffold3927_Phase0	NA	NA	Assemblytics_b_5034	109	+	Repeat_contraction	1534	1425	000794F_006	+	between_alignments	124848	126273
Chromosome10_Phase0	10626834	10626839	Assemblytics_b_5035	2493	+	Insertion	-5	2488	000795F_002	+	between_alignments	21930	24418
Chromosome10_Phase0	10615952	10616682	Assemblytics_b_5036	718	+	Deletion	730	12	000795F_002	+	between_alignments	34569	34581
Chromosome05_Phase0	22339657	22342841	Assemblytics_b_5038	9733	+	Repeat_expansion	3184	12917	000795F_003	+	between_alignments	42657	55574
Chromosome10_Phase0	10547793	10555490	Assemblytics_b_5040	1986	+	Repeat_expansion	7697	9683	000795F_003	+	between_alignments	82997	92680
Chromosome07_Phase0	12256000	12256002	Assemblytics_b_5041	3030	+	Insertion	2	3032	000798F_009	+	between_alignments	5708	8740
Chromosome07_Phase0	12226298	12226303	Assemblytics_b_5043	958	+	Insertion	-5	953	000798F_009	+	between_alignments	27623	28576
Chromosome07_Phase0	12208128	12210361	Assemblytics_b_5044	2237	+	Deletion	2233	-4	000798F_009	-	between_alignments	44468	44472
Chromosome10_Phase0	11823157	11830180	Assemblytics_b_5045	7023	+	Deletion	7023	0	000800F_002	+	between_alignments	15958	15958
Chromosome10_Phase0	11745257	11745444	Assemblytics_b_5047	186	+	Deletion	187	1	000800F_002	+	between_alignments	79344	79345
Scaffold4191_Phase0	NA	NA	Assemblytics_b_5048	88	+	Repeat_expansion	766	854	000801F_002	+	between_alignments	9234	10088
Scaffold4191_Phase0	NA	NA	Assemblytics_b_5050	470	+	Insertion	0	470	000801F_002	+	between_alignments	52397	52867
Chromosome02_Phase0	14808897	14809181	Assemblytics_b_5052	284	+	Deletion	284	0	000801F_002	+	between_alignments	76771	76771
Chromosome09_Phase0	13578336	13578798	Assemblytics_b_5056	93	+	Repeat_contraction	462	369	000803F_001	+	between_alignments	4821	5190
Chromosome09_Phase0	13565240	13565241	Assemblytics_b_5057	333	+	Insertion	0	333	000803F_001	+	between_alignments	18332	18665
Chromosome09_Phase0	13546156	13556850	Assemblytics_b_5058	6614	+	Repeat_contraction	10694	4080	000803F_001	+	between_alignments	27055	31135
Chromosome09_Phase0	13538894	13539429	Assemblytics_b_5059	238	+	Repeat_expansion	535	773	000803F_001	+	between_alignments	37891	38664
Chromosome09_Phase0	13530537	13530986	Assemblytics_b_5060	449	+	Deletion	449	0	000803F_001	+	between_alignments	46559	46559
Scaffold2412_Phase0	NA	NA	Assemblytics_b_5061	239	+	Tandem_expansion	-235	4	000804F_007	+	between_alignments	9339	9343
Chromosome10_Phase0	25478765	25486384	Assemblytics_b_5062	4979	+	Repeat_contraction	7619	2640	000805F_001	+	between_alignments	1145	3785
Chromosome10_Phase0	25447713	25447714	Assemblytics_b_5064	117	+	Insertion	0	117	000805F_002	+	between_alignments	3441	3558
Chromosome08_Phase0	21474295	21474464	Assemblytics_b_5067	125	+	Deletion	169	44	000809F_001	+	between_alignments	4133	4177
Chromosome01_Phase0	24661855	24664070	Assemblytics_b_5069	416	+	Repeat_expansion	2215	2631	000810F_001	+	between_alignments	31060	33691
Chromosome01_Phase0	24653955	24653962	Assemblytics_b_5070	536	+	Insertion	-7	529	000810F_001	+	between_alignments	41625	42154
Chromosome01_Phase0	24640061	24640065	Assemblytics_b_5072	994	+	Insertion	-4	990	000810F_001	+	between_alignments	56069	57059
Chromosome01_Phase0	24613563	24620002	Assemblytics_b_5074	2371	+	Repeat_contraction	6439	4068	000810F_001	+	between_alignments	77180	81248
Chromosome01_Phase0	24603782	24607759	Assemblytics_b_5075	564	+	Repeat_expansion	3977	4541	000810F_001	+	between_alignments	87067	91608
Chromosome01_Phase0	24579467	24594989	Assemblytics_b_5076	386	+	Repeat_contraction	15522	15136	000810F_001	+	between_alignments	100373	115509
Chromosome01_Phase0	24574382	24576059	Assemblytics_b_5077	1007	+	Repeat_contraction	1677	670	000810F_001	+	between_alignments	118887	119557
Chromosome01_Phase0	24571966	24571967	Assemblytics_b_5078	106	+	Insertion	0	106	000810F_001	+	between_alignments	121975	122081
Chromosome01_Phase0	24565483	24565602	Assemblytics_b_5079	119	+	Deletion	119	0	000810F_001	+	between_alignments	128440	128440
Chromosome01_Phase0	24558055	24564135	Assemblytics_b_5080	6076	+	Deletion	6080	4	000810F_001	+	between_alignments	129788	129792
Chromosome01_Phase0	24556266	24556267	Assemblytics_b_5081	88	+	Insertion	0	88	000810F_001	+	between_alignments	131579	131667
Chromosome01_Phase0	24549870	24554095	Assemblytics_b_5082	1225	+	Repeat_expansion	4225	5450	000810F_001	+	between_alignments	133861	139311
Chromosome01_Phase0	24536656	24537046	Assemblytics_b_5083	226	+	Repeat_expansion	390	616	000810F_001	+	between_alignments	152174	152790
Chromosome01_Phase0	24521913	24525731	Assemblytics_b_5084	286	+	Repeat_expansion	3818	4104	000810F_001	+	between_alignments	163736	167840
Chromosome01_Phase0	24514614	24516434	Assemblytics_b_5085	458	+	Repeat_expansion	1820	2278	000810F_001	+	between_alignments	173282	175560
Chromosome01_Phase0	24505710	24505824	Assemblytics_b_5086	381	+	Repeat_expansion	114	495	000810F_001	+	between_alignments	184401	184896
Scaffold3233_Phase0	NA	NA	Assemblytics_b_5088	2317	+	Deletion	2317	0	000812F_009	+	between_alignments	8329	8329
Chromosome09_Phase0	17240345	17244162	Assemblytics_b_5089	1955	+	Repeat_expansion	3817	5772	000813F_001	+	between_alignments	4714	10486
Chromosome09_Phase0	17256286	17256287	Assemblytics_b_5091	259	+	Insertion	0	259	000813F_002	+	between_alignments	3609	3868
Chromosome09_Phase0	17289281	17300040	Assemblytics_b_5093	4995	+	Repeat_expansion	10759	15754	000813F_011	+	between_alignments	28841	44595
Chromosome09_Phase0	17303067	17307437	Assemblytics_b_5094	688	+	Repeat_expansion	4370	5058	000813F_011	+	between_alignments	47616	52674
Chromosome09_Phase0	17314561	17335261	Assemblytics_b_5095	3862	+	Repeat_expansion	20700	24562	000813F_011	+	between_alignments	59797	84359
Chromosome09_Phase0	17342345	17347061	Assemblytics_b_5096	4611	+	Repeat_contraction	4716	105	000813F_011	+	between_alignments	91417	91522
Chromosome01_Phase0	12502529	12502530	Assemblytics_b_5098	4570	+	Insertion	0	4570	000818F_006	+	between_alignments	5376	9946
Chromosome03_Phase0	16976040	16976048	Assemblytics_b_5099	91	+	Insertion	8	99	000819F_001	+	between_alignments	22362	22461
Chromosome03_Phase0	16957577	16960031	Assemblytics_b_5100	566	+	Repeat_expansion	2454	3020	000819F_001	+	between_alignments	38471	41491
Chromosome03_Phase0	16948253	16948267	Assemblytics_b_5101	227	+	Insertion	14	241	000819F_001	+	between_alignments	50757	50998
Chromosome03_Phase0	17032354	17032747	Assemblytics_b_5104	462	+	Repeat_expansion	393	855	000819F_004	+	between_alignments	19308	20163
Chromosome03_Phase0	17023643	17030517	Assemblytics_b_5105	1364	+	Repeat_contraction	6874	5510	000819F_004	+	between_alignments	21978	27488
Chromosome09_Phase0	7333850	7334823	Assemblytics_b_5106	169	+	Repeat_expansion	973	1142	000822F_001	+	between_alignments	2842	3984
Chromosome09_Phase0	7285913	7285914	Assemblytics_b_5107	93	+	Insertion	0	93	000822F_002	+	between_alignments	25292	25385
Chromosome09_Phase0	7231647	7231747	Assemblytics_b_5108	100	+	Deletion	100	0	000822F_005	+	between_alignments	27638	27638
Chromosome09_Phase0	7239529	7240743	Assemblytics_b_5109	135	+	Repeat_contraction	1214	1079	000822F_005	+	between_alignments	35344	36423
Chromosome09_Phase0	7251330	7252485	Assemblytics_b_5110	694	+	Repeat_expansion	1155	1849	000822F_005	+	between_alignments	46987	48836
Chromosome12_Phase0	17001661	17002254	Assemblytics_b_5111	1145	+	Repeat_expansion	593	1738	000826F_009	+	between_alignments	2858	4596
Chromosome02_Phase0	25497241	25497242	Assemblytics_b_5114	2074	+	Insertion	0	2074	000826F_010	+	between_alignments	11547	13621
Chromosome15_Phase0	11461257	11463688	Assemblytics_b_5117	439	+	Repeat_contraction	2431	1992	000832F_001	+	between_alignments	16862	18854
Chromosome15_Phase0	11304557	11314256	Assemblytics_b_5119	3276	+	Repeat_expansion	9699	12975	000832F_004	+	between_alignments	14032	27007
Chromosome15_Phase0	11318647	11318923	Assemblytics_b_5120	144	+	Repeat_contraction	276	132	000832F_004	+	between_alignments	31391	31523
Chromosome15_Phase0	11339959	11340539	Assemblytics_b_5121	63	+	Repeat_contraction	580	517	000832F_004	+	between_alignments	52521	53038
Chromosome15_Phase0	11345825	11361805	Assemblytics_b_5122	105	+	Repeat_contraction	15980	15875	000832F_004	+	between_alignments	58395	74270
Chromosome15_Phase0	11365700	11366572	Assemblytics_b_5123	323	+	Repeat_expansion	872	1195	000832F_004	+	between_alignments	78186	79381
Chromosome15_Phase0	11381632	11382652	Assemblytics_b_5124	496	+	Repeat_contraction	1020	524	000832F_004	+	between_alignments	94522	95046
Chromosome15_Phase0	24775820	24783743	Assemblytics_b_5126	2471	+	Repeat_contraction	7923	5452	000833F_003	+	between_alignments	25584	31036
Chromosome17_Phase0	8714759	8714817	Assemblytics_b_5128	549	+	Repeat_expansion	58	607	000834F_001	+	between_alignments	18769	19376
Chromosome17_Phase0	8672920	8678041	Assemblytics_b_5129	8707	+	Repeat_expansion	5121	13828	000834F_007	+	between_alignments	37397	51225
Chromosome17_Phase0	8634416	8660874	Assemblytics_b_5130	1085	+	Repeat_expansion	26458	27543	000834F_007	+	between_alignments	63268	90811
Chromosome17_Phase0	8616133	8628736	Assemblytics_b_5131	5508	+	Repeat_contraction	12603	7095	000834F_007	+	between_alignments	96515	103610
Chromosome17_Phase0	8594251	8611258	Assemblytics_b_5132	1326	+	Repeat_contraction	17007	15681	000834F_007	+	between_alignments	108515	124196
Chromosome04_Phase0	23249120	23254941	Assemblytics_b_5134	639	+	Repeat_contraction	5821	5182	000835F_001	+	between_alignments	29824	35006
Chromosome04_Phase0	23277374	23280995	Assemblytics_b_5136	456	+	Repeat_contraction	3621	3165	000835F_001	+	between_alignments	57511	60676
Chromosome04_Phase0	23291261	23292075	Assemblytics_b_5137	2259	+	Repeat_expansion	814	3073	000835F_001	+	between_alignments	70944	74017
Chromosome04_Phase0	23318426	23326886	Assemblytics_b_5138	7252	+	Repeat_contraction	8460	1208	000835F_001	+	between_alignments	100445	101653
Scaffold2410_Phase0	NA	NA	Assemblytics_b_5145	5800	+	Repeat_expansion	2837	8637	000840F_011	+	between_alignments	53579	62216
Chromosome02_Phase0	22621193	22621194	Assemblytics_b_5146	634	+	Insertion	0	634	000840F_013	+	between_alignments	9606	10240
Chromosome03_Phase0	24168952	24176584	Assemblytics_b_5147	1625	+	Repeat_contraction	7632	6007	000841F_001	+	between_alignments	11014	17021
Chromosome03_Phase0	24193506	24200685	Assemblytics_b_5148	3118	+	Repeat_contraction	7179	4061	000841F_002	+	between_alignments	5692	9753
Chromosome03_Phase0	24271351	24271636	Assemblytics_b_5149	557	+	Repeat_expansion	285	842	000841F_014	+	between_alignments	17144	17986
Chromosome03_Phase0	24276904	24279621	Assemblytics_b_5150	1084	+	Repeat_contraction	2717	1633	000841F_014	+	between_alignments	23305	24938
Chromosome17_Phase0	18553126	18553344	Assemblytics_b_5157	1713	+	Repeat_expansion	218	1931	000843F_001	+	between_alignments	58206	60137
Chromosome17_Phase0	18573938	18584772	Assemblytics_b_5158	5260	+	Repeat_contraction	10834	5574	000843F_001	+	between_alignments	80716	86290
Chromosome05_Phase0	23477119	23479402	Assemblytics_b_5160	2283	+	Deletion	2283	0	000844F_002	+	between_alignments	8311	8311
Chromosome05_Phase0	23454465	23457280	Assemblytics_b_5161	329	+	Repeat_expansion	2815	3144	000844F_003	+	between_alignments	14571	17715
Chromosome05_Phase0	23423814	23425665	Assemblytics_b_5164	1851	+	Deletion	1851	0	000844F_003	+	between_alignments	49471	49471
Chromosome05_Phase0	23409815	23414595	Assemblytics_b_5165	70	+	Repeat_contraction	4780	4710	000844F_007	+	between_alignments	5263	9973
Chromosome05_Phase0	23403292	23404661	Assemblytics_b_5166	61	+	Repeat_expansion	1369	1430	000844F_007	+	between_alignments	15150	16580
Chromosome13_Phase0	26368136	26376919	Assemblytics_b_5167	803	+	Repeat_contraction	8783	7980	000848F_004	+	between_alignments	7425	15405
Chromosome13_Phase0	26266791	26278237	Assemblytics_b_5168	5348	+	Repeat_contraction	11446	6098	000848F_005	+	between_alignments	7508	13606
Chromosome03_Phase0	16843376	16843377	Assemblytics_b_5170	5092	+	Insertion	0	5092	000848F_006	+	between_alignments	51185	56277
Chromosome15_Phase0	15358458	15359040	Assemblytics_b_5172	112	+	Repeat_expansion	582	694	000852F_001	+	between_alignments	11634	12328
Chromosome15_Phase0	15401599	15403444	Assemblytics_b_5175	594	+	Repeat_expansion	1845	2439	000852F_002	+	between_alignments	29216	31655
Chromosome15_Phase0	15547590	15547598	Assemblytics_b_5176	1021	+	Insertion	-8	1013	000852F_003	+	between_alignments	1470	2483
Chromosome15_Phase0	15543389	15543393	Assemblytics_b_5177	219	+	Insertion	-4	215	000852F_003	+	between_alignments	6665	6880
Chromosome15_Phase0	15484716	15501428	Assemblytics_b_5178	9281	+	Repeat_contraction	16712	7431	000852F_004	+	between_alignments	1955	9386
Chromosome15_Phase0	15474798	15481839	Assemblytics_b_5179	4170	+	Repeat_contraction	7041	2871	000852F_004	+	between_alignments	12289	15160
Chromosome01_Phase0	808141	808149	Assemblytics_b_5180	2251	+	Insertion	8	2259	000853F_001	+	between_alignments	3183	5442
Chromosome01_Phase0	828083	830351	Assemblytics_b_5181	2270	+	Deletion	2268	-2	000853F_001	-	between_alignments	25386	25388
Chromosome06_Phase0	2394620	2398906	Assemblytics_b_5186	885	+	Repeat_contraction	4286	3401	000858F_004	+	between_alignments	8781	12182
Chromosome09_Phase0	23809350	23819318	Assemblytics_b_5188	9949	+	Deletion	9968	19	000865F_001	+	between_alignments	24392	24411
Chromosome09_Phase0	23825241	23840944	Assemblytics_b_5189	2113	+	Repeat_contraction	15703	13590	000865F_001	+	between_alignments	30361	43951
Chromosome09_Phase0	23722632	23722866	Assemblytics_b_5195	235	+	Tandem_expansion	-234	1	000865F_005	+	between_alignments	11523	11524
Chromosome09_Phase0	23726122	23727461	Assemblytics_b_5196	557	+	Repeat_expansion	1339	1896	000865F_005	+	between_alignments	15016	16912
Chromosome09_Phase0	23729373	23734370	Assemblytics_b_5197	8775	+	Repeat_expansion	4997	13772	000865F_005	+	between_alignments	18850	32622
Chromosome09_Phase0	23739658	23740198	Assemblytics_b_5198	374	+	Repeat_expansion	540	914	000865F_005	+	between_alignments	37864	38778
Chromosome09_Phase0	23742380	23745903	Assemblytics_b_5199	313	+	Repeat_expansion	3523	3836	000865F_005	+	between_alignments	40947	44783
Chromosome03_Phase0	22656846	22660652	Assemblytics_b_5202	839	+	Repeat_contraction	3806	2967	000869F_001	+	between_alignments	103690	106657
Chromosome03_Phase0	22642615	22643890	Assemblytics_b_5203	318	+	Repeat_contraction	1275	957	000869F_001	+	between_alignments	119629	120586
Chromosome03_Phase0	22596166	22598443	Assemblytics_b_5206	1200	+	Repeat_contraction	2277	1077	000869F_001	+	between_alignments	175233	176310
Chromosome03_Phase0	22585820	22590722	Assemblytics_b_5207	458	+	Repeat_expansion	4902	5360	000869F_001	+	between_alignments	181812	187172
Chromosome03_Phase0	17798965	17811695	Assemblytics_b_5209	1493	+	Repeat_contraction	12730	11237	000871F_004	+	between_alignments	10622	21859
Chromosome03_Phase0	17828310	17828315	Assemblytics_b_5210	9972	+	Insertion	-5	9967	000871F_004	+	between_alignments	38490	48457
Chromosome16_Phase0	13142102	13142109	Assemblytics_b_5213	1742	+	Insertion	-7	1735	000876F_002	+	between_alignments	53593	55328
Chromosome16_Phase0	13126859	13130314	Assemblytics_b_5214	232	+	Repeat_contraction	3455	3223	000876F_002	+	between_alignments	67121	70344
Chromosome16_Phase0	13113822	13119962	Assemblytics_b_5215	4093	+	Repeat_contraction	6140	2047	000876F_002	+	between_alignments	77234	79281
Chromosome16_Phase0	13107535	13110254	Assemblytics_b_5216	367	+	Repeat_contraction	2719	2352	000876F_002	+	between_alignments	82851	85203
Chromosome16_Phase0	13099224	13100757	Assemblytics_b_5217	1533	+	Deletion	1533	0	000876F_002	+	between_alignments	91928	91928
Chromosome10_Phase0	14433059	14433060	Assemblytics_b_5219	4876	+	Insertion	0	4876	000889F_002	+	between_alignments	26555	31431
Chromosome11_Phase0	24342487	24351941	Assemblytics_b_5220	1572	+	Repeat_expansion	9454	11026	000891F_001	+	between_alignments	18304	29330
Chromosome03_Phase0	20874671	20874678	Assemblytics_b_5225	277	+	Insertion	7	284	000896F_004	+	between_alignments	48794	49078
Chromosome18_Phase0	19292335	19293834	Assemblytics_b_5227	1087	+	Repeat_contraction	1499	412	000898F_005	+	between_alignments	4241	4653
Chromosome07_Phase0	15279460	15281587	Assemblytics_b_5228	2127	+	Deletion	2127	0	000899F_004	+	between_alignments	27421	27421
Chromosome02_Phase0	11743193	11743469	Assemblytics_b_5229	274	+	Deletion	276	2	000905F_001	+	between_alignments	13064	13066
Chromosome02_Phase0	11739124	11741707	Assemblytics_b_5230	997	+	Repeat_contraction	2583	1586	000905F_001	+	between_alignments	14549	16135
Chromosome02_Phase0	11725769	11736710	Assemblytics_b_5231	206	+	Repeat_contraction	10941	10735	000905F_001	+	between_alignments	18557	29292
Chromosome02_Phase0	11666759	11667047	Assemblytics_b_5233	223	+	Repeat_contraction	288	65	000905F_001	+	between_alignments	45722	45787
Chromosome02_Phase0	11649090	11651662	Assemblytics_b_5234	2201	+	Repeat_contraction	2572	371	000905F_001	+	between_alignments	60844	61215
Chromosome02_Phase0	11639970	11640495	Assemblytics_b_5235	74	+	Repeat_expansion	525	599	000905F_001	+	between_alignments	69831	70430
Chromosome13_Phase0	32511920	32512628	Assemblytics_b_5236	408	+	Repeat_contraction	708	300	000909F_001	+	between_alignments	23479	23779
Chromosome13_Phase0	32494602	32496188	Assemblytics_b_5237	289	+	Repeat_contraction	1586	1297	000909F_001	+	between_alignments	39532	40829
Chromosome13_Phase0	32488508	32488516	Assemblytics_b_5238	718	+	Insertion	-8	710	000909F_001	+	between_alignments	46927	47637
Chromosome13_Phase0	32439779	32440386	Assemblytics_b_5241	2248	+	Repeat_expansion	607	2855	000909F_001	+	between_alignments	83887	86742
