Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome16	21750198	21750473	Assemblytics_b_30170	91	+	Repeat_contraction	275	184	Scaffold1619_Phase0	+	between_alignments	898	1082
Chromosome16	21748075	21748178	Assemblytics_b_30171	103	+	Deletion	103	0	Scaffold1619_Phase0	+	between_alignments	3113	3113
Chromosome07	12760593	12763030	Assemblytics_b_30186	2431	+	Deletion	2437	6	Scaffold1646_Phase0	+	between_alignments	64437	64443
Chromosome01	13664547	13665083	Assemblytics_b_30204	536	+	Deletion	536	0	Scaffold1658_Phase0	+	between_alignments	24130	24130
Chromosome08	14786975	14790684	Assemblytics_b_30211	8706	+	Tandem_expansion	-3709	4997	Scaffold1670_Phase0	+	between_alignments	35803	40800
Chromosome08	14560277	14562579	Assemblytics_b_30220	424	+	Repeat_contraction	2302	1878	Scaffold1670_Phase0	+	between_alignments	253153	255031
Chromosome07	22828876	22830026	Assemblytics_b_30222	1150	+	Deletion	1150	0	Scaffold1671_Phase0	+	between_alignments	7609	7609
Chromosome08	22486095	22486099	Assemblytics_b_30226	485	+	Insertion	-4	481	Scaffold1675_Phase0	+	between_alignments	29704	30185
Chromosome08	17284020	17284021	Assemblytics_b_30228	102	+	Insertion	0	102	Scaffold1680_Phase0	+	between_alignments	54038	54140
Chromosome15	24080614	24085895	Assemblytics_b_30231	4251	+	Repeat_contraction	5281	1030	Scaffold1686_Phase0	+	between_alignments	47046	48076
Chromosome16	11314168	11315254	Assemblytics_b_30235	4672	+	Tandem_expansion	-1086	3586	Scaffold1687_Phase0	+	between_alignments	75600	79186
Chromosome17	22181041	22182007	Assemblytics_b_30255	2308	+	Repeat_expansion	966	3274	Scaffold1694_Phase0	+	between_alignments	20736	24010
Chromosome11	12376918	12378859	Assemblytics_b_30263	151	+	Repeat_contraction	1941	1790	Scaffold1694_Phase0	+	between_alignments	280031	281821
Chromosome11	12381806	12381807	Assemblytics_b_30264	113	+	Insertion	0	113	Scaffold1694_Phase0	+	between_alignments	284763	284876
Chromosome11	12389260	12389875	Assemblytics_b_30267	72	+	Repeat_expansion	615	687	Scaffold1694_Phase0	+	between_alignments	313559	314246
Chromosome11	12450169	12450170	Assemblytics_b_30271	133	+	Insertion	0	133	Scaffold1694_Phase0	+	between_alignments	340780	340913
Chromosome11	12453969	12453973	Assemblytics_b_30272	239	+	Insertion	-4	235	Scaffold1694_Phase0	+	between_alignments	344719	344954
Chromosome11	8344681	8347090	Assemblytics_b_30276	2227	+	Repeat_contraction	2409	182	Scaffold1695_Phase0	+	between_alignments	30916	31098
Chromosome11	8351892	8351910	Assemblytics_b_30277	107	+	Insertion	18	125	Scaffold1695_Phase0	+	between_alignments	35902	36027
Chromosome09	16630670	16631952	Assemblytics_b_30285	4091	+	Tandem_expansion	-1282	2809	Scaffold1698_Phase0	+	between_alignments	26199	29008
Chromosome17	10417837	10420075	Assemblytics_b_30303	7575	+	Tandem_expansion	-2238	5337	Scaffold1705_Phase0	+	between_alignments	22930	28267
Chromosome10	18208301	18208302	Assemblytics_b_30315	1346	+	Insertion	0	1346	Scaffold1714_Phase0	+	between_alignments	182393	183739
Chromosome09	6597036	6603581	Assemblytics_b_30319	1904	+	Repeat_contraction	6545	4641	Scaffold1715_Phase0	+	between_alignments	35030	39671
Chromosome09	6590497	6593141	Assemblytics_b_30320	157	+	Repeat_contraction	2644	2487	Scaffold1715_Phase0	+	between_alignments	43587	46074
Chromosome09	6577478	6577628	Assemblytics_b_30322	96	+	Repeat_expansion	150	246	Scaffold1715_Phase0	+	between_alignments	58437	58683
Chromosome09	6346090	6346099	Assemblytics_b_30325	490	+	Insertion	9	499	Scaffold1715_Phase0	+	between_alignments	78619	79118
Chromosome09	6336735	6339061	Assemblytics_b_30326	227	+	Repeat_expansion	2326	2553	Scaffold1715_Phase0	+	between_alignments	86069	88622
Chromosome09	6282084	6282091	Assemblytics_b_30329	1258	+	Insertion	-7	1251	Scaffold1715_Phase0	+	between_alignments	126447	127698
Chromosome09	6208923	6231671	Assemblytics_b_30331	636	+	Repeat_contraction	22748	22112	Scaffold1715_Phase0	+	between_alignments	138204	160316
Chromosome09	6135796	6144864	Assemblytics_b_30333	1617	+	Repeat_contraction	9068	7451	Scaffold1715_Phase0	+	between_alignments	223350	230801
Chromosome09	6110010	6133543	Assemblytics_b_30334	7667	+	Repeat_contraction	23533	15866	Scaffold1715_Phase0	+	between_alignments	233026	248892
Chromosome09	6082804	6083670	Assemblytics_b_30336	145	+	Repeat_expansion	866	1011	Scaffold1715_Phase0	+	between_alignments	255491	256502
Chromosome09	6065238	6069548	Assemblytics_b_30337	363	+	Repeat_contraction	4310	3947	Scaffold1715_Phase0	+	between_alignments	269759	273706
Chromosome09	6054219	6056698	Assemblytics_b_30339	62	+	Repeat_expansion	2479	2541	Scaffold1715_Phase0	+	between_alignments	282115	284656
Chromosome09	6045679	6048640	Assemblytics_b_30340	828	+	Repeat_contraction	2961	2133	Scaffold1715_Phase0	+	between_alignments	290187	292320
Chromosome09	5969495	5974009	Assemblytics_b_30343	1735	+	Repeat_expansion	4514	6249	Scaffold1715_Phase0	+	between_alignments	341924	348173
Chromosome09	5946409	5947216	Assemblytics_b_30345	491	+	Repeat_expansion	807	1298	Scaffold1715_Phase0	+	between_alignments	372125	373423
Chromosome09	5931941	5931944	Assemblytics_b_30347	485	+	Insertion	-3	482	Scaffold1715_Phase0	+	between_alignments	387422	387904
Chromosome09	5874549	5896846	Assemblytics_b_30351	7111	+	Repeat_contraction	22297	15186	Scaffold1715_Phase0	+	between_alignments	417548	432734
Chromosome09	5852088	5860927	Assemblytics_b_30354	783	+	Repeat_contraction	8839	8056	Scaffold1715_Phase0	+	between_alignments	446411	454467
Chromosome12	11544065	11545165	Assemblytics_b_30372	9979	+	Tandem_expansion	-1100	8879	Scaffold1723_Phase0	+	between_alignments	84393	93272
Chromosome16	15089466	15089993	Assemblytics_b_30390	5203	+	Tandem_expansion	-527	4676	Scaffold1736_Phase0	+	between_alignments	134137	138813
Chromosome12	16060812	16062061	Assemblytics_b_30395	196	+	Repeat_expansion	1249	1445	Scaffold1738_Phase0	+	between_alignments	92855	94300
Chromosome17	2715912	2718286	Assemblytics_b_30399	2238	+	Repeat_contraction	2374	136	Scaffold1743_Phase0	+	between_alignments	23046	23182
Chromosome17	2712002	2713599	Assemblytics_b_30400	1517	+	Repeat_contraction	1597	80	Scaffold1743_Phase0	+	between_alignments	25485	25565
Chromosome17	2697853	2707370	Assemblytics_b_30402	3413	+	Repeat_contraction	9517	6104	Scaffold1743_Phase0	+	between_alignments	30164	36268
Chromosome01	11946744	11949674	Assemblytics_b_30409	7283	+	Tandem_expansion	-2930	4353	Scaffold1743_Phase0	+	between_alignments	151440	155793
Chromosome11	10942582	10943484	Assemblytics_b_30411	7583	+	Tandem_expansion	-902	6681	Scaffold1743_Phase0	+	between_alignments	199851	206532
Chromosome02	5828811	5829408	Assemblytics_b_30420	1476	+	Repeat_expansion	597	2073	Scaffold1751_Phase0	+	between_alignments	96358	98431
Chromosome02	5777114	5779903	Assemblytics_b_30423	183	+	Repeat_contraction	2789	2606	Scaffold1751_Phase0	+	between_alignments	146808	149414
Chromosome02	5770638	5770639	Assemblytics_b_30424	3733	+	Insertion	1	3734	Scaffold1751_Phase0	+	between_alignments	155891	159625
Chromosome02	5763557	5763558	Assemblytics_b_30425	1105	+	Insertion	0	1105	Scaffold1751_Phase0	+	between_alignments	166725	167830
Chromosome02	5754456	5754457	Assemblytics_b_30427	107	+	Insertion	0	107	Scaffold1751_Phase0	+	between_alignments	174896	175003
Chromosome02	5734394	5734395	Assemblytics_b_30429	2182	+	Insertion	0	2182	Scaffold1751_Phase0	+	between_alignments	194997	197179
Chromosome02	5723171	5723267	Assemblytics_b_30431	91	+	Deletion	96	5	Scaffold1752_Phase0	+	between_alignments	18208	18213
Chromosome02	5710785	5710837	Assemblytics_b_30433	1284	+	Repeat_expansion	52	1336	Scaffold1752_Phase0	+	between_alignments	30524	31860
Chromosome02	5666707	5693437	Assemblytics_b_30434	9508	+	Repeat_contraction	26730	17222	Scaffold1752_Phase0	+	between_alignments	49301	66523
Chromosome02	5653374	5656505	Assemblytics_b_30435	2107	+	Repeat_expansion	3131	5238	Scaffold1752_Phase0	+	between_alignments	76709	81947
Chromosome02	5644293	5644724	Assemblytics_b_30436	430	+	Deletion	431	1	Scaffold1752_Phase0	+	between_alignments	90597	90598
Chromosome02	5613714	5615634	Assemblytics_b_30438	733	+	Repeat_expansion	1920	2653	Scaffold1752_Phase0	+	between_alignments	119233	121886
Chromosome02	5606442	5607277	Assemblytics_b_30440	1314	+	Repeat_expansion	835	2149	Scaffold1752_Phase0	+	between_alignments	128312	130461
Chromosome02	5594756	5595077	Assemblytics_b_30441	55	+	Repeat_contraction	321	266	Scaffold1752_Phase0	+	between_alignments	141770	142036
Chromosome02	5587256	5587347	Assemblytics_b_30442	91	+	Deletion	91	0	Scaffold1752_Phase0	+	between_alignments	149455	149455
Chromosome02	5581135	5582994	Assemblytics_b_30443	2062	+	Repeat_expansion	1859	3921	Scaffold1752_Phase0	+	between_alignments	153709	157630
Chromosome02	5566908	5568933	Assemblytics_b_30445	1849	+	Repeat_expansion	2025	3874	Scaffold1752_Phase0	+	between_alignments	169849	173723
Chromosome02	5559382	5560192	Assemblytics_b_30446	482	+	Repeat_contraction	810	328	Scaffold1752_Phase0	+	between_alignments	180397	180725
Chromosome02	5555992	5557397	Assemblytics_b_30447	1369	+	Deletion	1405	36	Scaffold1752_Phase0	+	between_alignments	182722	182758
Chromosome02	5552473	5553519	Assemblytics_b_30448	185	+	Repeat_expansion	1046	1231	Scaffold1752_Phase0	+	between_alignments	185232	186463
Chromosome02	5536606	5536607	Assemblytics_b_30451	90	+	Insertion	0	90	Scaffold1752_Phase0	+	between_alignments	212369	212459
Chromosome02	5476254	5478829	Assemblytics_b_30455	436	+	Repeat_expansion	2575	3011	Scaffold1752_Phase0	+	between_alignments	270136	273147
Chromosome02	5467842	5469612	Assemblytics_b_30456	56	+	Repeat_contraction	1770	1714	Scaffold1752_Phase0	+	between_alignments	279758	281472
Chromosome02	5391847	5393000	Assemblytics_b_30459	633	+	Repeat_expansion	1153	1786	Scaffold1752_Phase0	+	between_alignments	332327	334113
Chromosome02	5379953	5383878	Assemblytics_b_30461	617	+	Repeat_contraction	3925	3308	Scaffold1752_Phase0	+	between_alignments	342070	345378
Chromosome01	15099133	15099210	Assemblytics_b_30466	77	+	Tandem_expansion	-77	0	Scaffold1755_Phase0	+	between_alignments	18061	18061
Chromosome06	17667560	17669826	Assemblytics_b_30468	7623	+	Tandem_expansion	-2266	5357	Scaffold1755_Phase0	+	between_alignments	36627	41984
Chromosome02	12186014	12186494	Assemblytics_b_30471	480	+	Deletion	480	0	Scaffold1755_Phase0	+	between_alignments	66690	66690
Chromosome02	12192155	12192304	Assemblytics_b_30472	205	+	Repeat_expansion	149	354	Scaffold1755_Phase0	+	between_alignments	72395	72749
Chromosome02	12196172	12202425	Assemblytics_b_30473	4693	+	Repeat_contraction	6253	1560	Scaffold1755_Phase0	+	between_alignments	76636	78196
Chromosome02	12214107	12215395	Assemblytics_b_30475	824	+	Repeat_expansion	1288	2112	Scaffold1755_Phase0	+	between_alignments	89854	91966
Chromosome02	12229502	12236570	Assemblytics_b_30476	229	+	Repeat_expansion	7068	7297	Scaffold1755_Phase0	+	between_alignments	106114	113411
Chromosome16	19970472	19973159	Assemblytics_b_30494	1632	+	Repeat_expansion	2687	4319	Scaffold1767_Phase0	+	between_alignments	14415	18734
Chromosome16	19945584	19945610	Assemblytics_b_30496	152	+	Insertion	26	178	Scaffold1767_Phase0	+	between_alignments	55459	55637
Chromosome16	19912848	19917511	Assemblytics_b_30499	4533	+	Repeat_contraction	4663	130	Scaffold1767_Phase0	+	between_alignments	106286	106416
Chromosome18	11226840	11227696	Assemblytics_b_30518	442	+	Repeat_contraction	856	414	Scaffold1795_Phase0	+	between_alignments	113422	113836
Chromosome11	21121381	21122392	Assemblytics_b_30538	6725	+	Tandem_expansion	-1011	5714	Scaffold1818_Phase0	+	between_alignments	33938	39652
Chromosome01	13316512	13316607	Assemblytics_b_30542	95	+	Deletion	95	0	Scaffold1818_Phase0	+	between_alignments	139272	139272
Chromosome11	10905934	10908041	Assemblytics_b_30545	189	+	Repeat_expansion	2107	2296	Scaffold1818_Phase0	+	between_alignments	183712	186008
Chromosome11	10909389	10909399	Assemblytics_b_30546	136	+	Insertion	10	146	Scaffold1818_Phase0	+	between_alignments	187350	187496
Chromosome11	10918710	10918713	Assemblytics_b_30548	52	+	Insertion	-3	49	Scaffold1818_Phase0	+	between_alignments	196823	196872
Chromosome07	17532774	17535078	Assemblytics_b_30555	4456	+	Tandem_expansion	-2304	2152	Scaffold1819_Phase0	+	between_alignments	267733	269885
Chromosome01	8747894	8748697	Assemblytics_b_30558	803	+	Deletion	803	0	Scaffold1819_Phase0	+	between_alignments	317970	317970
Chromosome01	8759410	8763976	Assemblytics_b_30560	1699	+	Repeat_contraction	4566	2867	Scaffold1819_Phase0	+	between_alignments	330496	333363
Chromosome05	18071994	18071995	Assemblytics_b_30564	171	+	Insertion	1	172	Scaffold1828_Phase0	+	between_alignments	38420	38592
Chromosome06	7533508	7542002	Assemblytics_b_30570	4955	+	Repeat_contraction	8494	3539	Scaffold1830_Phase0	+	between_alignments	17440	20979
Chromosome08	12868949	12869474	Assemblytics_b_30578	525	+	Deletion	525	0	Scaffold1843_Phase0	+	between_alignments	5164	5164
Chromosome10	15281126	15281781	Assemblytics_b_30581	444	+	Repeat_expansion	655	1099	Scaffold1845_Phase0	+	between_alignments	8777	9876
Chromosome01	32568956	32568957	Assemblytics_b_30583	2466	+	Insertion	-1	2465	Scaffold1845_Phase0	+	between_alignments	109087	111552
Chromosome10	26122512	26122513	Assemblytics_b_30587	252	+	Insertion	0	252	Scaffold1851_Phase0	+	between_alignments	10299	10551
Chromosome15	23936865	23941264	Assemblytics_b_30622	4596	+	Tandem_expansion	-4399	197	Scaffold1892_Phase0	+	between_alignments	3776	3973
Chromosome01	8747893	8748695	Assemblytics_b_30635	2920	+	Tandem_expansion	-802	2118	Scaffold1899_Phase0	+	between_alignments	54706	56824
Chromosome01	8747893	8748695	Assemblytics_b_30636	807	+	Tandem_expansion	-802	5	Scaffold1899_Phase0	+	between_alignments	57626	57631
Chromosome01	12636499	12636600	Assemblytics_b_30640	101	+	Deletion	101	0	Scaffold1899_Phase0	+	between_alignments	136943	136943
Chromosome01	12633991	12633995	Assemblytics_b_30641	3664	+	Insertion	-4	3660	Scaffold1899_Phase0	+	between_alignments	139451	143111
Chromosome04	9823325	9827059	Assemblytics_b_30648	220	+	Repeat_contraction	3734	3514	Scaffold1909_Phase0	+	between_alignments	25078	28592
Chromosome04	10011394	10011403	Assemblytics_b_30654	2354	+	Insertion	-9	2345	Scaffold1909_Phase0	+	between_alignments	140755	143100
Chromosome04	10083116	10085141	Assemblytics_b_30658	344	+	Repeat_contraction	2025	1681	Scaffold1909_Phase0	+	between_alignments	203716	205397
Chromosome04	10090196	10092052	Assemblytics_b_30659	895	+	Repeat_expansion	1856	2751	Scaffold1909_Phase0	+	between_alignments	210460	213211
Chromosome04	13273364	13273365	Assemblytics_b_30667	2476	+	Insertion	0	2476	Scaffold1910_Phase0	+	between_alignments	50175	52651
Chromosome04	13132337	13134220	Assemblytics_b_30675	1883	+	Deletion	1883	0	Scaffold1911_Phase0	+	between_alignments	41717	41717
Chromosome04	13114063	13116217	Assemblytics_b_30677	2154	+	Deletion	2154	0	Scaffold1911_Phase0	+	between_alignments	57661	57661
Chromosome11	20980245	20983458	Assemblytics_b_30696	56	+	Repeat_expansion	3213	3269	Scaffold1926_Phase0	+	between_alignments	37595	40864
Chromosome11	21019234	21019879	Assemblytics_b_30698	645	+	Deletion	645	0	Scaffold1926_Phase0	+	between_alignments	49965	49965
Chromosome11	21215874	21215998	Assemblytics_b_30700	124	+	Deletion	124	0	Scaffold1926_Phase0	+	between_alignments	76617	76617
Chromosome11	21155505	21163144	Assemblytics_b_30704	191	+	Repeat_contraction	7639	7448	Scaffold1926_Phase0	+	between_alignments	124248	131696
Chromosome03	25432311	25432343	Assemblytics_b_30707	3951	+	Insertion	32	3983	Scaffold1928_Phase0	+	between_alignments	35955	39938
Chromosome06	3812209	3812693	Assemblytics_b_30711	561	+	Repeat_expansion	484	1045	Scaffold1933_Phase0	+	between_alignments	43637	44682
Chromosome06	1068845	1069252	Assemblytics_b_30712	63	+	Repeat_contraction	407	344	Scaffold1934_Phase0	+	between_alignments	5605	5949
Chromosome06	1114614	1116716	Assemblytics_b_30714	2097	+	Deletion	2102	5	Scaffold1934_Phase0	+	between_alignments	48663	48668
Chromosome06	1119294	1119412	Assemblytics_b_30715	118	+	Deletion	118	0	Scaffold1934_Phase0	+	between_alignments	51241	51241
Chromosome06	1142526	1157811	Assemblytics_b_30717	752	+	Repeat_expansion	15285	16037	Scaffold1934_Phase0	+	between_alignments	63754	79791
Chromosome06	1185188	1188719	Assemblytics_b_30718	1109	+	Repeat_contraction	3531	2422	Scaffold1934_Phase0	+	between_alignments	107214	109636
Chromosome06	1196636	1198102	Assemblytics_b_30719	373	+	Repeat_expansion	1466	1839	Scaffold1934_Phase0	+	between_alignments	117541	119380
Chromosome06	1207081	1208222	Assemblytics_b_30720	84	+	Repeat_expansion	1141	1225	Scaffold1934_Phase0	+	between_alignments	128387	129612
Chromosome06	1248294	1249864	Assemblytics_b_30724	349	+	Repeat_contraction	1570	1221	Scaffold1934_Phase0	+	between_alignments	165436	166657
Chromosome06	1266612	1266613	Assemblytics_b_30727	118	+	Insertion	0	118	Scaffold1934_Phase0	+	between_alignments	183630	183748
Chromosome06	1326118	1326568	Assemblytics_b_30729	311	+	Repeat_contraction	450	139	Scaffold1934_Phase0	+	between_alignments	235931	236070
Chromosome06	1342696	1343898	Assemblytics_b_30730	215	+	Repeat_expansion	1202	1417	Scaffold1934_Phase0	+	between_alignments	252159	253576
Chromosome07	4874570	4899888	Assemblytics_b_30737	4708	+	Repeat_expansion	25318	30026	Scaffold1940_Phase0	+	between_alignments	11797	41823
Chromosome07	4994919	5002735	Assemblytics_b_30742	622	+	Repeat_expansion	7816	8438	Scaffold1942_Phase0	+	between_alignments	64457	72895
Chromosome07	5016976	5016980	Assemblytics_b_30744	71	+	Insertion	-4	67	Scaffold1942_Phase0	+	between_alignments	80573	80640
Chromosome07	5019179	5020509	Assemblytics_b_30745	1329	+	Deletion	1330	1	Scaffold1942_Phase0	+	between_alignments	82846	82847
Chromosome07	5024921	5027628	Assemblytics_b_30746	795	+	Repeat_contraction	2707	1912	Scaffold1942_Phase0	+	between_alignments	87245	89157
Chromosome07	5036185	5036348	Assemblytics_b_30747	94	+	Repeat_contraction	163	69	Scaffold1942_Phase0	+	between_alignments	97731	97800
Chromosome07	5052642	5052643	Assemblytics_b_30749	464	+	Insertion	1	465	Scaffold1942_Phase0	+	between_alignments	119855	120320
Chromosome07	5061953	5061958	Assemblytics_b_30750	1327	+	Insertion	-5	1322	Scaffold1942_Phase0	+	between_alignments	129629	130951
Chromosome07	5064088	5064094	Assemblytics_b_30751	2328	+	Insertion	-6	2322	Scaffold1942_Phase0	+	between_alignments	133092	135414
Chromosome09	2201211	2203753	Assemblytics_b_30768	5731	+	Tandem_expansion	-2542	3189	Scaffold1953_Phase0	+	between_alignments	78485	81674
Chromosome09	2396672	2396902	Assemblytics_b_30770	230	+	Deletion	230	0	Scaffold1953_Phase0	+	between_alignments	90784	90784
Chromosome09	2394870	2394876	Assemblytics_b_30771	1146	+	Insertion	6	1152	Scaffold1953_Phase0	+	between_alignments	92581	93733
